player_name,player_id,min_tourn_date,max_tourn_date,total_matches
Segun Lesi,214224,2013-12-09 00:00:00,2013-12-09 00:00:00,1
Seha Yu,260366,2022-07-11 00:00:00,2022-07-11 00:00:00,1
Seheno Razafindramaso,208569,2004-02-23 00:00:00,2008-11-03 00:00:00,17
Sehrazat Dagci,260886,2022-10-24 00:00:00,2022-10-24 00:00:00,1
Sehzade Gur,211787,2012-07-30 00:00:00,2012-07-30 00:00:00,1
Sei Rei Cho,216593,1969-01-01 00:00:00,1972-02-28 00:00:00,7
Seika Takahara,208325,2003-04-14 00:00:00,2005-09-12 00:00:00,5
Seiko Ichioka,202114,1988-10-10 00:00:00,1994-06-06 00:00:00,87
Seiko Okamoto,202291,1996-09-16 00:00:00,2010-05-24 00:00:00,450
Seira Etori,210415,2009-08-24 00:00:00,2010-08-02 00:00:00,2
Seira Shimizu,215180,2015-05-11 00:00:00,2019-06-10 00:00:00,27
Selasie Senanu Senanu,256706,2021-11-22 00:00:00,2022-05-23 00:00:00,3
Selen Surel,207894,2001-05-07 00:00:00,2001-05-07 00:00:00,1
Selena Janicijevic,221911,2019-03-11 00:00:00,2022-10-17 00:00:00,161
Selenay Heper,211062,2011-05-02 00:00:00,2014-06-23 00:00:00,9
Selima Frioui,212198,2004-04-30 00:00:00,2005-04-30 00:00:00,3
Selima Sfar,201209,1992-04-13 00:00:00,2011-02-21 00:00:00,732
Selin Gulseren Simsek,215238,2015-06-01 00:00:00,2015-06-01 00:00:00,1
Selin Karaer,216561,2016-07-04 00:00:00,2016-07-04 00:00:00,1
Selin Lidya Sepken,223119,2020-01-20 00:00:00,2020-01-20 00:00:00,3
Selin Nassi Tekikbas,204837,1993-07-26 00:00:00,1996-06-10 00:00:00,50
Selin Ovunc,215575,2015-09-21 00:00:00,2021-10-25 00:00:00,27
Selina Atay,220297,2018-11-19 00:00:00,2022-12-05 00:00:00,88
Selina Dal,223399,2020-11-16 00:00:00,2022-11-14 00:00:00,57
Selina Guns,209591,2007-03-05 00:00:00,2007-03-05 00:00:00,1
Selina Keswani,233049,1987-10-05 00:00:00,1989-11-20 00:00:00,6
Selina Pichler,221005,2018-01-08 00:00:00,2019-11-11 00:00:00,13
Selma Andrade,205502,2005-03-28 00:00:00,2007-06-25 00:00:00,21
Selma Babic,209026,2004-04-27 00:00:00,2005-05-09 00:00:00,10
Selma Husic,210779,2010-08-30 00:00:00,2010-08-30 00:00:00,1
Selma Salkovic,209029,2005-05-09 00:00:00,2007-06-25 00:00:00,2
Selma Stefania Cadar,214822,2014-08-18 00:00:00,2019-07-08 00:00:00,18
Selya Rakki,228107,2020-12-21 00:00:00,2022-12-26 00:00:00,45
Sem Hazes,231645,2021-01-18 00:00:00,2022-12-05 00:00:00,41
Sem Wensveen,219831,2018-04-30 00:00:00,2021-05-24 00:00:00,56
Semiko Nixon,235123,1990-11-05 00:00:00,1990-11-12 00:00:00,4
Semra Aksu,220798,2017-11-20 00:00:00,2021-09-27 00:00:00,40
Sena Bensafi,209574,2007-01-08 00:00:00,2012-04-09 00:00:00,2
Sena Lara Nural,211657,2012-05-28 00:00:00,2012-06-25 00:00:00,2
Sena Sahin,214851,2014-09-08 00:00:00,2014-09-08 00:00:00,1
Sena Takebe,222518,2019-08-19 00:00:00,2019-08-19 00:00:00,1
Sena Varol,232894,2021-02-01 00:00:00,2022-05-09 00:00:00,7
Senaida Kambel,216363,2016-10-31 00:00:00,2016-11-07 00:00:00,2
Senait Gebreail,212353,1996-03-26 00:00:00,1997-05-09 00:00:00,8
Senay Ince,213736,2013-05-27 00:00:00,2013-05-27 00:00:00,1
Senem Ocal,222976,2019-11-25 00:00:00,2021-02-08 00:00:00,8
Senka Deletic,222678,2019-09-16 00:00:00,2022-09-19 00:00:00,9
Seo Hyeon Jang,260194,2022-06-06 00:00:00,2022-09-05 00:00:00,3
Seo Kyung Kang,204293,2007-04-30 00:00:00,2018-05-07 00:00:00,147
Seo Yeon Park,221268,2018-08-27 00:00:00,2022-09-05 00:00:00,8
Seogyeong Lee,260642,2022-09-05 00:00:00,2022-09-05 00:00:00,1
Seohyeon Kim,216041,2016-06-20 00:00:00,2019-09-02 00:00:00,9
Seojin Oh,260135,2022-05-30 00:00:00,2022-09-05 00:00:00,7
Seon Ja Yoo,203112,2001-03-12 00:00:00,2001-09-10 00:00:00,4
Seon Young Park,201073,1995-05-08 00:00:00,1998-05-25 00:00:00,8
Seon Young Um,215325,2015-06-22 00:00:00,2022-05-30 00:00:00,15
Seone Mendez,214191,2013-11-18 00:00:00,2022-08-29 00:00:00,289
Seong Ae Hwang,235460,1991-06-03 00:00:00,1991-06-10 00:00:00,2
Seonghee Cheon,222114,2019-05-13 00:00:00,2019-05-13 00:00:00,1
Seora Min,260132,2022-05-30 00:00:00,2022-09-05 00:00:00,3
Septi Mende,205255,2000-10-30 00:00:00,2008-08-04 00:00:00,76
Septiana Zahiroh,215211,2015-05-18 00:00:00,2015-05-25 00:00:00,3
Sera Nishimoto,221621,2022-09-26 00:00:00,2022-12-19 00:00:00,3
Seraina Jaeger,211343,2011-08-29 00:00:00,2011-08-29 00:00:00,1
Seren Agar,260221,2022-06-13 00:00:00,2022-08-08 00:00:00,8
Serena Bergomi,207886,2001-06-11 00:00:00,2004-03-29 00:00:00,11
Serena Buonaccorso,216416,2016-11-07 00:00:00,2016-11-07 00:00:00,1
Serena Calia,235447,1991-05-27 00:00:00,1993-09-20 00:00:00,12
Serena Frazzitta,209792,2007-10-22 00:00:00,2011-05-30 00:00:00,5
Serena Gerardi,235449,1991-05-27 00:00:00,1992-06-01 00:00:00,4
Serena Gugnali,219548,2017-11-06 00:00:00,2017-11-06 00:00:00,1
Serena Hatakka,241740,2021-07-26 00:00:00,2021-07-26 00:00:00,1
Serena Nash,219609,2015-11-02 00:00:00,2015-11-02 00:00:00,1
Serena Nazzal,223248,2015-04-20 00:00:00,2015-04-20 00:00:00,1
Serena Paris,260118,2022-05-30 00:00:00,2022-06-20 00:00:00,3
Serena Pereyra Giubbani,259745,2022-01-31 00:00:00,2022-11-28 00:00:00,11
Serena Teluwo,222819,2019-10-07 00:00:00,2019-10-07 00:00:00,1
Serena Williams,200033,1995-10-30 00:00:00,2022-08-29 00:00:00,1038
Serra Olgac,207704,1998-05-07 00:00:00,2000-09-18 00:00:00,9
Servane Delobelle,203146,2002-06-24 00:00:00,2005-05-16 00:00:00,51
Sesil Karatantcheva,201402,2003-09-22 00:00:00,2019-07-01 00:00:00,702
Setareh Rasouli,256729,2021-11-22 00:00:00,2022-04-04 00:00:00,8
Setora Normurodova,221102,2018-06-04 00:00:00,2022-08-29 00:00:00,9
Seul Ki Chin,208330,2003-04-28 00:00:00,2003-05-05 00:00:00,2
Seung Hee Han,216043,2016-06-20 00:00:00,2016-06-20 00:00:00,1
Seung Yeon Hong,204286,2007-09-24 00:00:00,2022-09-05 00:00:00,181
Seung Yeon Kang,213376,1993-09-06 00:00:00,1995-11-13 00:00:00,20
Seunghyun Lee,219523,2017-05-29 00:00:00,2018-09-03 00:00:00,3
Seven Oral,215076,2015-03-30 00:00:00,2022-12-05 00:00:00,24
Severine Arpajou,204616,1993-10-25 00:00:00,2003-04-14 00:00:00,75
Severine Beltrame,201392,1997-10-14 00:00:00,2013-05-27 00:00:00,595
Severine Deppner,234486,2021-03-08 00:00:00,2021-03-08 00:00:00,1
Severine Di Paolo,236470,1995-10-09 00:00:00,1995-10-09 00:00:00,1
Sevia Gonca,208059,2001-06-04 00:00:00,2001-06-04 00:00:00,1
Sevil Aliyeva,208982,2005-06-20 00:00:00,2007-09-03 00:00:00,13
Sevil Yuldasheva,219874,2017-09-18 00:00:00,2022-11-21 00:00:00,86
Sevvy Gallios,205372,2002-03-04 00:00:00,2006-08-28 00:00:00,8
Seyedeh Saadat,212296,2012-01-31 00:00:00,2012-02-03 00:00:00,2
Seynabou Diop,223250,2015-04-20 00:00:00,2015-04-20 00:00:00,1
Shachf Lieberman,221384,2018-10-15 00:00:00,2022-11-14 00:00:00,54
Shaddae Findley,211448,2011-10-17 00:00:00,2011-10-17 00:00:00,1
Shadi Tabatabai,212254,2009-02-04 00:00:00,2009-02-06 00:00:00,2
Shadisha Robinson,202310,2000-05-22 00:00:00,2008-11-17 00:00:00,44
Shahar Biran,214987,2014-12-08 00:00:00,2022-09-26 00:00:00,75
Shahar Peer,201424,2001-12-03 00:00:00,2016-02-29 00:00:00,704
Shahd Habib,223252,2020-03-02 00:00:00,2022-12-19 00:00:00,32
Shahin Ansari,209913,2008-04-28 00:00:00,2008-06-16 00:00:00,4
Shahira Tawfik,212399,1986-07-20 00:00:00,1995-07-31 00:00:00,14
Shahlio Ibadullaeva,212740,2000-04-25 00:00:00,2000-04-30 00:00:00,6
Shahrzad Banisaeid,221844,2018-02-07 00:00:00,2018-02-08 00:00:00,2
Shahzodaxon Hatamova,205745,2006-10-02 00:00:00,2011-07-25 00:00:00,6
Shaila Ali,212538,1995-05-09 00:00:00,1999-04-28 00:00:00,4
Shaira Hope Rivera,223135,2020-02-07 00:00:00,2020-02-08 00:00:00,2
Shakhlo Saidova,206412,2010-04-12 00:00:00,2015-05-25 00:00:00,65
Shakhnoza Karieva,205802,2008-06-23 00:00:00,2009-06-01 00:00:00,2
Shakhnoza Khatamova,214344,2014-04-07 00:00:00,2019-06-03 00:00:00,22
Shakhzoda Asimova,220098,2017-09-25 00:00:00,2019-09-16 00:00:00,4
Shalaka Uddur Manjunath,211669,2012-05-21 00:00:00,2012-10-01 00:00:00,4
Shale Bouchard,216351,2016-10-24 00:00:00,2016-10-24 00:00:00,1
Shalimar Talbi,216039,2016-06-13 00:00:00,2022-01-24 00:00:00,176
Shaline Doreen Pipa,215887,2015-08-17 00:00:00,2019-08-19 00:00:00,34
Shalini Perera,212096,1997-03-15 00:00:00,2001-04-12 00:00:00,5
Shalini Sahoo,203385,2006-05-08 00:00:00,2009-01-26 00:00:00,38
Shalini Thakar,207264,1998-10-12 00:00:00,2001-04-16 00:00:00,30
Shaloom Delgado Forero,221998,2019-04-22 00:00:00,2019-10-21 00:00:00,3
Shamika Dhar,216403,2016-11-07 00:00:00,2016-11-21 00:00:00,3
Shan Shan Li,205250,2005-04-04 00:00:00,2007-08-27 00:00:00,12
Shan Shan Song,202385,2002-07-22 00:00:00,2008-09-22 00:00:00,90
Shana Claes,205297,2004-07-12 00:00:00,2006-08-07 00:00:00,38
Shana Martin Mao,261036,2022-11-21 00:00:00,2022-11-21 00:00:00,1
Shandra Livingston,203883,1981-07-27 00:00:00,1989-01-23 00:00:00,93
Shanelle Iaconi,223191,2020-02-17 00:00:00,2022-09-26 00:00:00,10
Shanetta Wilkins,222022,2019-04-29 00:00:00,2022-10-10 00:00:00,7
Shangqing Yang,214329,2014-03-24 00:00:00,2015-05-25 00:00:00,3
Shani Arnon,208837,2004-11-08 00:00:00,2004-11-08 00:00:00,1
Shani Blecher,206312,2009-10-26 00:00:00,2012-05-21 00:00:00,8
Shanice Roignot,234479,2021-03-08 00:00:00,2021-07-12 00:00:00,3
Shanice Weekes,259991,2022-05-02 00:00:00,2022-07-11 00:00:00,2
Shanki Dandeniya,208381,2003-08-18 00:00:00,2003-08-18 00:00:00,1
Shannan Mccarthy,201273,1986-11-03 00:00:00,1997-01-13 00:00:00,247
Shannon Bovy,260536,2022-08-15 00:00:00,2022-08-15 00:00:00,3
Shannon Cox,211129,2011-05-16 00:00:00,2020-03-09 00:00:00,22
Shannon Etzweiler,235520,1991-08-12 00:00:00,1991-08-12 00:00:00,2
Shannon Golds,202903,2005-02-28 00:00:00,2011-04-04 00:00:00,142
Shannon Gordon,202137,1977-06-26 00:00:00,1987-01-26 00:00:00,47
Shannon Hudson,216052,2016-06-20 00:00:00,2018-09-24 00:00:00,4
Shannon Kagawa,232935,1987-04-06 00:00:00,1987-04-06 00:00:00,2
Shannon Lam,260845,2022-10-10 00:00:00,2022-10-10 00:00:00,1
Shannon Mckenzie,233075,1987-11-16 00:00:00,1987-11-16 00:00:00,1
Shannon Peters,203655,1986-10-27 00:00:00,1996-01-15 00:00:00,153
Shannon Poskoh,233057,1987-10-25 00:00:00,1987-10-25 00:00:00,1
Shannon Robinson,205166,2004-09-20 00:00:00,2007-10-22 00:00:00,7
Shannon Spencer,260425,2022-07-25 00:00:00,2022-07-25 00:00:00,1
Shannon Wong Hon Chan,215304,2015-06-15 00:00:00,2015-06-22 00:00:00,2
Shanon Bronzi,213545,2013-03-04 00:00:00,2014-11-03 00:00:00,8
Shanshan Guo,214972,2012-07-02 00:00:00,2019-12-02 00:00:00,114
Shante Lai,222685,2019-09-16 00:00:00,2019-09-16 00:00:00,1
Shanu Agarwal,259781,2022-02-07 00:00:00,2022-02-14 00:00:00,3
Shao Fang Ong,212200,2005-04-21 00:00:00,2005-04-23 00:00:00,3
Shao Yuan Kao,205371,2003-11-10 00:00:00,2014-06-16 00:00:00,60
Shaozhuo Liu,202576,2006-05-29 00:00:00,2011-04-11 00:00:00,111
Sharani Gaini,205895,2009-10-12 00:00:00,2011-10-24 00:00:00,8
Sharannya Gaware,222615,2019-09-09 00:00:00,2022-02-14 00:00:00,11
Sharanya Shetty,260988,2022-11-14 00:00:00,2022-11-21 00:00:00,2
Shareen Bottrell,203651,1989-11-20 00:00:00,1993-02-01 00:00:00,79
Shareen Rena Lai,212094,1992-11-16 00:00:00,2001-04-13 00:00:00,9
Shari Barman,201243,1969-07-05 00:00:00,1975-11-05 00:00:00,70
Shari Bucklin,204972,2002-06-10 00:00:00,2002-06-10 00:00:00,1
Sharifah Syafeenaz Syed Azmir,204305,2010-02-22 00:00:00,2010-02-22 00:00:00,1
Sharmada Balu,206104,2010-07-26 00:00:00,2022-12-26 00:00:00,199
Sharmada Iyer,220388,2017-04-10 00:00:00,2017-04-10 00:00:00,1
Sharni Rothacker,235399,1991-02-11 00:00:00,1991-02-18 00:00:00,2
Sharni Stocker Jones,211784,2012-07-30 00:00:00,2012-07-30 00:00:00,1
Sharon Arnold,224102,1968-08-13 00:00:00,1968-08-13 00:00:00,1
Sharon Bender,229727,1980-11-24 00:00:00,1980-11-24 00:00:00,1
Sharon Berneman,234307,1989-05-15 00:00:00,1992-09-14 00:00:00,21
Sharon Clark,259582,2022-01-03 00:00:00,2022-01-03 00:00:00,1
Sharon Duigan,235119,1990-11-05 00:00:00,1990-11-05 00:00:00,2
Sharon Fichman,201589,2005-04-22 00:00:00,2019-08-12 00:00:00,433
Sharon Fleisher,232929,1987-03-30 00:00:00,1987-03-30 00:00:00,1
Sharon Gleason,224518,1972-07-10 00:00:00,1972-07-10 00:00:00,1
Sharon Green,212565,1997-05-13 00:00:00,1997-05-16 00:00:00,3
Sharon Guthrie,228029,1969-04-21 00:00:00,1969-05-05 00:00:00,2
Sharon Hambly,232913,1987-03-30 00:00:00,1989-02-13 00:00:00,7
Sharon Hodgkin,201711,1980-10-20 00:00:00,1982-11-22 00:00:00,23
Sharon Inglis,233600,1988-09-19 00:00:00,1988-09-19 00:00:00,1
Sharon Levan,224343,1978-04-17 00:00:00,1978-07-17 00:00:00,4
Sharon Lutz,229419,1980-04-14 00:00:00,1981-05-18 00:00:00,3
Sharon Marin,204463,1999-05-03 00:00:00,2003-11-10 00:00:00,27
Sharon Mcnamara,201766,1986-04-07 00:00:00,1990-02-19 00:00:00,82
Sharon Mcswain,230240,1981-07-07 00:00:00,1981-07-20 00:00:00,2
Sharon Mieres,236090,1993-06-07 00:00:00,1993-08-02 00:00:00,9
Sharon Norgren,216654,1980-10-20 00:00:00,1987-03-30 00:00:00,12
Sharon Oconnor,216597,1972-01-04 00:00:00,1972-01-04 00:00:00,1
Sharon Pesch,214614,2014-02-07 00:00:00,2016-09-12 00:00:00,5
Sharon Pinchbeck,200762,1977-01-03 00:00:00,1980-01-07 00:00:00,8
Sharon Pritula,225209,1972-02-28 00:00:00,1976-01-19 00:00:00,14
Sharon Sanchana Paul,211070,2011-04-04 00:00:00,2015-06-15 00:00:00,56
Sharon Thompson,225386,1976-11-29 00:00:00,1976-11-29 00:00:00,1
Sharon Thomson,200201,1970-01-19 00:00:00,1970-01-19 00:00:00,1
Sharon Van Brandis,200885,1968-01-01 00:00:00,1971-06-07 00:00:00,12
Sharon Walsh Pete,200223,1968-03-25 00:00:00,1988-06-20 00:00:00,734
Sharon Whittaker,226575,1973-01-01 00:00:00,1973-01-01 00:00:00,1
Shatel Tavita,209500,2006-09-25 00:00:00,2007-05-07 00:00:00,4
Shatoo Mohamad,221433,2018-11-05 00:00:00,2022-11-14 00:00:00,55
Shaughnessy Bland,233614,1988-10-03 00:00:00,1989-02-27 00:00:00,4
Shaun Stafford,200602,1985-11-04 00:00:00,1996-05-27 00:00:00,344
Shauna Heffernan,216374,2016-10-31 00:00:00,2016-10-31 00:00:00,1
Shauna Valentine,222090,2019-05-13 00:00:00,2019-05-13 00:00:00,1
Shavit Kimchi,220174,2016-11-28 00:00:00,2022-11-14 00:00:00,133
Shawn Foltz,200440,1983-01-10 00:00:00,1991-04-15 00:00:00,155
Shawn Mccarthy,223125,1990-08-06 00:00:00,1992-09-28 00:00:00,21
Shawna Martin,201187,1986-07-21 00:00:00,1991-06-24 00:00:00,5
Shay Fadlon,238193,2021-05-03 00:00:00,2022-11-14 00:00:00,12
Shay Halfon,260247,2022-06-20 00:00:00,2022-06-20 00:00:00,1
Shayma Seif El Sisi,206936,2000-10-02 00:00:00,2003-12-01 00:00:00,5
Shayna Mcdowell,202351,2004-09-27 00:00:00,2011-02-21 00:00:00,59
Shaza Tinawi,212097,1998-02-21 00:00:00,2005-04-21 00:00:00,18
Sheau Shan Liew,212764,1997-03-15 00:00:00,1997-03-15 00:00:00,1
Sheena Jade Masuda Karrasch,220630,2018-07-09 00:00:00,2018-07-09 00:00:00,1
Sheena Jain,208356,2003-04-14 00:00:00,2003-04-14 00:00:00,1
Sheenagh Cosgrove,212357,2000-05-09 00:00:00,2000-05-13 00:00:00,4
Sheethal Goutham,203434,1998-10-12 00:00:00,2011-12-05 00:00:00,198
Shefali Arora,234244,2021-03-01 00:00:00,2022-12-26 00:00:00,11
Shehnaz Singh,215650,2015-10-19 00:00:00,2015-10-19 00:00:00,1
Sheila Belinsky,229520,1980-07-07 00:00:00,1983-07-04 00:00:00,6
Sheila Bertha Aquino Aragon,210712,2010-07-19 00:00:00,2012-07-23 00:00:00,5
Sheila Burley,224588,1968-04-29 00:00:00,1970-05-25 00:00:00,6
Sheila Guerberg,205142,2000-08-07 00:00:00,2006-10-09 00:00:00,137
Sheila Jacobo,214135,2013-11-04 00:00:00,2015-07-27 00:00:00,4
Sheila Laperle,225392,1976-12-06 00:00:00,1976-12-13 00:00:00,2
Sheila Mcinerney,201159,1973-08-20 00:00:00,1983-06-27 00:00:00,151
Sheila Moodie,224119,1968-04-08 00:00:00,1981-05-25 00:00:00,22
Sheila Moradian,210757,2010-08-16 00:00:00,2010-08-23 00:00:00,2
Sheila Ohlsson,216714,1991-02-11 00:00:00,1991-02-11 00:00:00,1
Sheila Page,226207,1974-04-22 00:00:00,1975-06-23 00:00:00,7
Sheila Solsona Carcasona,203508,2002-11-18 00:00:00,2011-09-19 00:00:00,166
Sheila Washbourne,200153,1968-01-08 00:00:00,1968-01-19 00:00:00,2
Shelby Madeiros,221839,2018-07-18 00:00:00,2018-07-20 00:00:00,3
Shelby Prince,221093,2018-05-07 00:00:00,2022-09-26 00:00:00,44
Shelby Rogers,201603,2009-07-27 00:00:00,2022-10-03 00:00:00,474
Shelby Talcott,211103,2011-05-23 00:00:00,2019-02-18 00:00:00,152
Shelby Thorner,230822,1982-05-03 00:00:00,1982-05-03 00:00:00,1
Shelby Torrance,202051,1973-02-26 00:00:00,1988-10-03 00:00:00,131
Shelley Aguero,216657,1983-01-10 00:00:00,1989-07-24 00:00:00,46
Shelley Bartlett,202179,1989-03-06 00:00:00,1992-02-24 00:00:00,31
Shelley Hudson,223605,1972-10-07 00:00:00,1977-03-20 00:00:00,5
Shelley Monds,223722,1969-01-06 00:00:00,1976-01-12 00:00:00,22
Shelley Solomon,200434,1980-02-18 00:00:00,1985-05-27 00:00:00,156
Shelley Stephens,202276,1995-01-30 00:00:00,2005-01-31 00:00:00,362
Shelley Strydom,234270,1989-02-20 00:00:00,1989-02-27 00:00:00,3
Shelley Susman,229632,1980-07-28 00:00:00,1980-07-28 00:00:00,1
Shelly Bereznyak,215260,2015-06-08 00:00:00,2022-11-07 00:00:00,95
Shelly Krolitzky,215150,2015-05-04 00:00:00,2018-10-01 00:00:00,23
Shelly Nelson,226685,1973-09-10 00:00:00,1973-09-10 00:00:00,1
Shelly Stillman,229354,1980-02-18 00:00:00,1980-02-18 00:00:00,2
Shelly Walpole,201166,1979-06-25 00:00:00,1984-11-12 00:00:00,92
Shenay Perry,201375,2000-05-15 00:00:00,2010-09-13 00:00:00,356
Shenelle Mohammed,212233,2007-04-17 00:00:00,2017-07-22 00:00:00,3
Sheng Nan Sun,201608,2002-05-27 00:00:00,2013-07-08 00:00:00,297
Sherazad Benamar,202886,2005-11-07 00:00:00,2014-03-10 00:00:00,170
Sherazad Reix,214312,2014-03-17 00:00:00,2019-05-13 00:00:00,272
Shereen Peterson Paul,216570,2016-11-21 00:00:00,2019-12-09 00:00:00,7
Shereen Youssef,212938,1999-04-17 00:00:00,1999-04-17 00:00:00,1
Sheri Esrock,212979,1998-11-16 00:00:00,1998-11-16 00:00:00,6
Sheri Moser,226989,1972-03-21 00:00:00,1972-03-21 00:00:00,1
Sherin Kneifl,234939,1990-02-26 00:00:00,1990-02-26 00:00:00,2
Sherri Norris,200541,1983-06-20 00:00:00,1989-07-24 00:00:00,108
Sherri Vitale,213220,1989-11-06 00:00:00,1992-06-22 00:00:00,29
Sherry Acker,200391,1977-08-31 00:00:00,1985-03-04 00:00:00,217
Sherry Bedingfield,223603,1969-01-27 00:00:00,1973-08-13 00:00:00,18
Sherry Daniels,228160,1968-06-16 00:00:00,1968-06-16 00:00:00,1
Sherry Hull,202084,1982-04-26 00:00:00,1982-10-25 00:00:00,17
Sherry Li,206307,2011-05-23 00:00:00,2013-07-29 00:00:00,24
Sherry Sherry Ayad Abd Elmalek Wassef,220521,2017-06-26 00:00:00,2017-09-04 00:00:00,2
Sheryl Gershon,209032,2005-06-06 00:00:00,2008-07-28 00:00:00,8
Sheryl Pruitt,225102,1972-08-14 00:00:00,1973-07-30 00:00:00,5
Sheryl Tebbutt,225768,1975-01-20 00:00:00,1980-12-15 00:00:00,16
Shi Min Lin,202198,1986-10-06 00:00:00,1988-04-18 00:00:00,5
Shi Ting Wang,200684,1988-04-18 00:00:00,2000-11-04 00:00:00,383
Shi Tong Shao,203259,2005-09-26 00:00:00,2009-09-14 00:00:00,26
Shi Ying Li,212894,2008-09-15 00:00:00,2008-09-15 00:00:00,1
Shieh Yen Leong,212768,1996-02-20 00:00:00,1996-02-23 00:00:00,2
Shiho Akita,202921,2006-07-03 00:00:00,2022-06-06 00:00:00,460
Shiho Hisamatsu,202231,1994-10-03 00:00:00,2019-12-02 00:00:00,585
Shiho Mochida,204183,1997-09-15 00:00:00,1997-09-15 00:00:00,1
Shiho Okada,213059,1987-06-08 00:00:00,1990-12-03 00:00:00,69
Shiho Otake,205561,2005-06-06 00:00:00,2010-11-15 00:00:00,8
Shiho Sakagawa,205858,2009-09-07 00:00:00,2009-09-07 00:00:00,1
Shiho Shibata,221937,2019-03-18 00:00:00,2022-10-10 00:00:00,7
Shiho Tanaka,205087,2000-11-20 00:00:00,2005-09-12 00:00:00,38
Shiho Tsukuda,221584,2019-04-08 00:00:00,2019-04-08 00:00:00,1
Shihoni Ishii,233628,1988-10-10 00:00:00,1988-10-10 00:00:00,2
Shikha Tyagi,222790,2019-10-07 00:00:00,2019-10-07 00:00:00,1
Shikha Uberoi,201406,1998-11-16 00:00:00,2010-06-07 00:00:00,284
Shilin Xu,211719,2012-06-18 00:00:00,2022-06-27 00:00:00,259
Shilpa Goel,208864,2004-12-13 00:00:00,2004-12-13 00:00:00,1
Shilpa Joshi,203225,2002-05-20 00:00:00,2009-07-27 00:00:00,41
Shilpi Jaiswal,209355,2006-05-15 00:00:00,2006-05-15 00:00:00,1
Shilpi Swarupa Das,221295,2018-09-10 00:00:00,2021-11-29 00:00:00,8
Shinejargal Battur,223140,2020-02-08 00:00:00,2020-02-08 00:00:00,1
Shino Kishioka,233053,1987-10-05 00:00:00,1988-10-10 00:00:00,6
Shinobu Asagoe,201085,1994-02-08 00:00:00,2006-08-28 00:00:00,491
Shiori Araki,205945,2009-07-06 00:00:00,2012-10-22 00:00:00,12
Shiori Fukuda,213801,2013-06-17 00:00:00,2019-09-16 00:00:00,28
Shiori Ito,222141,2019-05-20 00:00:00,2019-08-26 00:00:00,4
Shiori Kikukawa,205407,2006-07-03 00:00:00,2009-09-28 00:00:00,8
Shiori Yaura,233641,1988-10-17 00:00:00,1989-11-06 00:00:00,12
Shir Aharon,213746,2013-06-03 00:00:00,2014-11-03 00:00:00,3
Shir Azran,214464,2014-05-19 00:00:00,2022-06-13 00:00:00,36
Shir Bakshi,216012,2016-06-06 00:00:00,2016-06-06 00:00:00,1
Shir Hornung,213724,2013-05-06 00:00:00,2015-10-19 00:00:00,7
Shir Noy,234984,1990-05-14 00:00:00,1995-07-24 00:00:00,10
Shir Perkis,210120,2008-10-27 00:00:00,2010-10-18 00:00:00,4
Shira Buhadana,252592,2021-10-25 00:00:00,2022-11-14 00:00:00,4
Shira Chiche,238202,2021-05-03 00:00:00,2022-11-14 00:00:00,21
Shira Gafni,202145,1987-03-09 00:00:00,1988-10-24 00:00:00,4
Shira Goldberger,213621,2013-04-22 00:00:00,2014-05-26 00:00:00,4
Shira Rachel Sivan,238190,2021-05-03 00:00:00,2021-10-25 00:00:00,4
Shiran Arol Wiegand,212046,2013-01-21 00:00:00,2021-11-08 00:00:00,62
Shiraz Bronstein,216257,2016-09-19 00:00:00,2016-10-03 00:00:00,2
Shiri Burstein,204498,1989-05-15 00:00:00,1998-03-25 00:00:00,191
Shiri Zlotikamin,207293,1995-04-03 00:00:00,2000-11-27 00:00:00,5
Shirley Ann Dunn,230284,1981-07-27 00:00:00,1981-07-27 00:00:00,1
Shirley Bernal,207530,1998-10-12 00:00:00,1998-10-12 00:00:00,1
Shirley Bloomer,201113,1968-04-08 00:00:00,1979-10-01 00:00:00,143
Shirley Collins,223805,1968-12-06 00:00:00,1970-01-28 00:00:00,12
Shirley Fry,228156,1968-05-27 00:00:00,1968-08-05 00:00:00,7
Shirley Huntingdon,227586,1970-01-11 00:00:00,1970-01-11 00:00:00,1
Shirley Stapleton,225045,1969-04-21 00:00:00,1973-04-16 00:00:00,5
Shirli Ann Siddall,201191,1989-06-19 00:00:00,1998-04-06 00:00:00,272
Shiu Man Chan,212631,1972-03-22 00:00:00,1972-03-22 00:00:00,1
Shivani Bhatt,212931,1998-10-12 00:00:00,1999-04-17 00:00:00,2
Shivani Manchanda,213997,2013-09-23 00:00:00,2016-11-21 00:00:00,19
Shivani Manjanna,215160,2015-05-11 00:00:00,2017-06-05 00:00:00,6
Shivani Oberoi,205042,1998-06-22 00:00:00,2003-06-09 00:00:00,7
Shivani Swarup Ingle,220824,2017-11-06 00:00:00,2017-11-06 00:00:00,1
Shivika Burman,202637,2004-12-06 00:00:00,2017-02-27 00:00:00,158
Shizu Katsumi,203182,1995-10-30 00:00:00,2006-09-11 00:00:00,131
Shizuka Michikami,235574,1991-09-23 00:00:00,1992-10-12 00:00:00,3
Shizuka Sakurada,260793,2022-10-10 00:00:00,2022-10-10 00:00:00,1
Shizuka Tokiwa,207395,1990-10-01 00:00:00,1997-10-15 00:00:00,86
Shizuko Matsuda,212073,1998-09-07 00:00:00,1998-09-07 00:00:00,1
