player_name,player_id_agg,min_tourn_date,max_tourn_date,total_matches,player_id,flag,Aggregate
Sybil Parker,205032,05/05/2003 00:00,05/05/2003 00:00,1,205032,FALSE,
Sybille Bammer,201446,05/06/1995 00:00,11/07/2011 00:00,678,201446,FALSE,
Sybille Elsland,233538,04/07/1988 00:00,04/07/1988 00:00,2,233538,FALSE,
Sybille Gauvain,211290,25/07/2011 00:00,18/11/2019 00:00,23,211290,FALSE,
Sybille Khayat,212217,20/04/2006 00:00,21/04/2006 00:00,3,212217,FALSE,
Sybille Niox Chateau,200519,11/06/1984 00:00,19/09/1994 00:00,240,200519,FALSE,
Sybille Seyfried,236052,01/03/1993 00:00,27/03/1995 00:00,7,236052,FALSE,
Sydji Peszynski,239410,31/05/2021 00:00,25/10/2021 00:00,3,239410,FALSE,
Sydney Berlin,221085,07/05/2018 00:00,17/06/2019 00:00,10,221085,FALSE,
Sydney Campbell,211388,26/09/2011 00:00,21/11/2016 00:00,5,211388,FALSE,
Sydney Carrick,236113,28/06/1993 00:00,28/06/1993 00:00,1,236113,FALSE,
Sydney Clarke,221818,19/07/2017 00:00,22/07/2017 00:00,4,221818,FALSE,
Sydney Dorcil,222204,10/06/2019 00:00,28/11/2022 00:00,23,222204,FALSE,
Sydney Stone,259790,07/02/2022 00:00,21/02/2022 00:00,6,259790,FALSE,
Sydney Van Alphen,214790,18/08/2014 00:00,18/08/2014 00:00,1,214790,FALSE,
Sydni Ratliff,260302,27/06/2022 00:00,25/07/2022 00:00,2,260302,FALSE,
Sylke Amann,233524,04/07/1988 00:00,30/07/1990 00:00,10,233524,FALSE,
Sylma Phillip,212163,14/05/2002 00:00,18/05/2002 00:00,5,212163,FALSE,
Sylva Nesvadbova,206819,09/08/1993 00:00,02/03/1998 00:00,74,206819,FALSE,
Sylvia Aldinger,232996,27/07/1987 00:00,04/07/1988 00:00,4,232996,FALSE,
Sylvia Chidera Oreigbemileke Okafor,220738,09/10/2017 00:00,09/10/2017 00:00,1,220738,FALSE,
Sylvia Czopek,213091,03/10/1988 00:00,23/08/1993 00:00,55,213091,FALSE,
Sylvia Hanika,200366,05/01/1976 00:00,27/08/1990 00:00,683,200366,FALSE,
Sylvia Hooks,223568,16/06/1968 00:00,20/08/1973 00:00,32,223568,FALSE,
Sylvia Koning,208767,20/09/2004 00:00,20/09/2004 00:00,1,208767,FALSE,
Sylvia Krywacz,206305,16/06/2003 00:00,05/11/2012 00:00,29,206305,FALSE,
Sylvia Mclure,225782,11/03/1975 00:00,11/03/1975 00:00,1,225782,FALSE,
Sylvia Michele,235049,13/08/1990 00:00,13/08/1990 00:00,2,235049,FALSE,
Sylvia Montero,203135,18/06/2001 00:00,09/07/2007 00:00,83,203135,FALSE,
Sylvia Pasahadis,235633,25/11/1991 00:00,02/12/1991 00:00,3,235633,FALSE,
Sylvia Plischke,200054,06/07/1992 00:00,24/06/2002 00:00,372,200054,FALSE,
Sylvia Rynarzewska,235944,10/08/1992 00:00,20/11/1995 00:00,74,235944,FALSE,
Sylvia Stefkova,204752,20/07/1987 00:00,07/03/1994 00:00,198,204752,FALSE,
Sylvia Stokes,228052,05/07/1969 00:00,05/07/1969 00:00,1,228052,FALSE,
Sylvia Stott,223924,01/04/1968 00:00,14/04/1969 00:00,10,223924,FALSE,
Sylvia Thunig,223959,04/08/1969 00:00,04/08/1969 00:00,1,223959,FALSE,
Sylvia Vay,206636,06/11/1995 00:00,28/10/1996 00:00,8,206636,FALSE,
Sylvie Gardette,203604,19/03/1980 00:00,13/07/1981 00:00,29,203604,FALSE,
Sylvie Kalouskova,222536,26/08/2019 00:00,26/08/2019 00:00,1,222536,FALSE,
Sylvie Metlef,206740,22/06/1998 00:00,22/06/1998 00:00,3,206740,FALSE,
Sylvie Provoust,229500,23/06/1980 00:00,23/06/1980 00:00,1,229500,FALSE,
Sylvie Rual,200946,14/07/1969 00:00,25/05/1981 00:00,35,200946,FALSE,
Sylvie Sabas,201053,21/03/1988 00:00,20/11/1995 00:00,203,201053,FALSE,
Sylvie Sallaberry,204660,05/08/1996 00:00,26/07/1999 00:00,90,204660,FALSE,
Sylvie Tetreault,201912,14/07/1980 00:00,18/07/1988 00:00,8,201912,FALSE,
Sylvie Zund,222225,17/06/2019 00:00,05/12/2022 00:00,113,222225,FALSE,
Sylwia Domanska,208214,10/06/2002 00:00,08/07/2002 00:00,2,208214,FALSE,
Sylwia Mikolajczuk,209847,26/05/2008 00:00,30/08/2010 00:00,6,209847,FALSE,
Sylwia Niedbalo,208623,17/05/2004 00:00,07/08/2006 00:00,24,208623,FALSE,
Sylwia Rynarzewska,202755,11/09/1995 00:00,14/05/2001 00:00,62,202755,FALSE,
Sylwia Zagorska,205433,08/05/2006 00:00,01/07/2013 00:00,167,205433,FALSE,
Sylwia Ziolkowska,207897,28/05/2001 00:00,28/05/2001 00:00,1,207897,FALSE,
Syna Kayser,204433,28/02/2005 00:00,30/09/2013 00:00,170,204433,FALSE,
Syna Schreiber,201839,22/02/1993 00:00,03/05/2004 00:00,347,201839,FALSE,
Syria La Cerra,222083,13/05/2019 00:00,05/12/2022 00:00,25,222083,FALSE,
Syuzen Afifi,221313,10/09/2018 00:00,10/06/2019 00:00,5,221313,FALSE,
Szabina Szlavikovics,211722,25/06/2012 00:00,14/10/2019 00:00,173,211722,FALSE,
Sze Xuan Lim,260284,20/06/2022 00:00,20/06/2022 00:00,1,260284,FALSE,
Szu Yu Lin,202567,25/10/2004 00:00,20/10/2008 00:00,3,202567,FALSE,
T Ben Meir,234987,14/05/1990 00:00,14/05/1990 00:00,2,234987,FALSE,
T Chiwaki,233048,05/10/1987 00:00,05/10/1987 00:00,2,233048,FALSE,
T Cliff,228889,16/07/1979 00:00,16/07/1979 00:00,1,228889,FALSE,
T Eaton,226209,14/05/1973 00:00,22/04/1974 00:00,2,226209,FALSE,
T Fronin,225822,26/05/1975 00:00,26/05/1975 00:00,1,225822,FALSE,
T Gould,230269,13/07/1981 00:00,17/08/1981 00:00,3,230269,FALSE,
T Greenwood,230150,27/02/1981 00:00,06/03/1981 00:00,2,230150,FALSE,
T Hughes,223706,06/11/1972 00:00,06/11/1972 00:00,1,223706,FALSE,
T Jwara,223509,24/11/1975 00:00,24/11/1975 00:00,1,223509,FALSE,
T Kuwata,229679,20/10/1980 00:00,20/10/1980 00:00,1,229679,FALSE,
T Lautz,231958,04/03/1985 00:00,04/03/1985 00:00,1,231958,FALSE,
T Novaco,203695,24/05/1971 00:00,24/05/1971 00:00,1,203695,FALSE,
T Pauley,223553,09/12/1974 00:00,09/12/1974 00:00,1,223553,FALSE,
T Taranova,225707,03/02/1969 00:00,07/02/1972 00:00,5,225707,FALSE,
T Turberville,224789,23/05/1977 00:00,23/05/1977 00:00,1,224789,FALSE,
T Young,223644,27/03/1972 00:00,27/03/1972 00:00,1,223644,FALSE,
Tabatha Suarez,223679,23/11/2020 00:00,31/10/2022 00:00,4,223679,FALSE,
Tabeth Tadoum,260805,10/10/2022 00:00,24/10/2022 00:00,4,260805,FALSE,
Tabitha Blackburn,207083,01/08/1994 00:00,19/03/1996 00:00,11,207083,FALSE,
Tabitha Holmes,259717,24/01/2022 00:00,24/01/2022 00:00,1,259717,FALSE,
Tabitha Porter,222229,17/06/2019 00:00,17/06/2019 00:00,1,222229,FALSE,
Tadeja Florjancic,235479,24/06/1991 00:00,06/06/1994 00:00,15,235479,FALSE,
Tadeja Majeric,201656,04/04/2005 00:00,04/06/2018 00:00,467,201656,FALSE,
Tadeja Sibila,206809,31/03/2000 00:00,15/07/2002 00:00,4,206809,FALSE,
Tae Gyu Kim,235461,03/06/1991 00:00,03/06/1991 00:00,1,235461,FALSE,
Taehee Kim,222115,13/05/2019 00:00,13/05/2019 00:00,1,222115,FALSE,
Tagifano Soonalole,202275,08/03/1995 00:00,10/09/2001 00:00,26,202275,FALSE,
Tahlia Kokkinis,260667,12/09/2022 00:00,14/11/2022 00:00,14,260667,FALSE,
Tahnne Sesma Alvarez,260730,26/09/2022 00:00,26/09/2022 00:00,1,260730,FALSE,
Taij Mishma Kumar,205586,23/10/2006 00:00,16/06/2008 00:00,9,205586,FALSE,
Taira Abildayeva,252580,18/10/2021 00:00,19/12/2022 00:00,6,252580,FALSE,
Taire Teniste,260501,08/08/2022 00:00,08/08/2022 00:00,1,260501,FALSE,
Taisia Bolsova Zadoinov,223385,26/10/2020 00:00,26/10/2020 00:00,1,223385,FALSE,
Taisia Polyarush,216208,05/09/2016 00:00,05/09/2016 00:00,1,216208,FALSE,
Taisia Yakunina,223387,26/10/2020 00:00,23/05/2022 00:00,4,223387,FALSE,
Taisiya Zakarlyuk,206168,13/06/2011 00:00,15/08/2016 00:00,42,206168,FALSE,
Taisya Pachkaleva,221557,07/01/2019 00:00,19/07/2021 00:00,59,221557,FALSE,
Taja Mohorcic,203351,07/03/2005 00:00,20/07/2009 00:00,29,203351,FALSE,
Tajda Bestijanic,210450,17/08/2009 00:00,23/01/2012 00:00,4,210450,FALSE,
Tajda Zalokar,223441,31/08/2020 00:00,21/06/2021 00:00,5,223441,FALSE,
Tajna Lukas,208175,27/05/2002 00:00,10/04/2006 00:00,13,208175,FALSE,
Tajra Jugic,260147,23/05/2022 00:00,06/06/2022 00:00,3,260147,FALSE,
Takako Mizuoka,236199,01/11/1993 00:00,01/11/1993 00:00,2,236199,FALSE,
Takalani Molaoa,215676,02/11/2015 00:00,11/01/2016 00:00,2,215676,FALSE,
Takhmina Burkhanova,219422,20/07/2017 00:00,21/07/2017 00:00,4,219422,FALSE,
Takhmina Zhanatova,221177,09/07/2018 00:00,15/04/2019 00:00,4,221177,FALSE,
Tal Dekel,238195,03/05/2021 00:00,31/10/2022 00:00,25,238195,FALSE,
Tal Gorenstein,209963,19/05/2008 00:00,19/05/2008 00:00,1,209963,FALSE,
Tal Zinn,216231,12/09/2016 00:00,11/11/2019 00:00,6,216231,FALSE,
Talbot Jordan,225779,10/02/1975 00:00,10/02/1975 00:00,1,225779,FALSE,
Taleia Tuatao,261115,12/12/2022 00:00,19/12/2022 00:00,2,261115,FALSE,
Tali Blivis,234979,14/05/1990 00:00,14/05/1990 00:00,2,234979,FALSE,
Tali Krasnopolski,221731,02/09/2019 00:00,10/05/2021 00:00,2,221731,FALSE,
Tali Malykhin,222512,02/09/2019 00:00,23/05/2022 00:00,10,222512,FALSE,
Talia Gibson,221883,18/02/2019 00:00,14/11/2022 00:00,76,221883,FALSE,
Talia Neilson Gatenby,259686,24/01/2022 00:00,21/11/2022 00:00,34,259686,FALSE,
Talina Beiko,204045,09/10/1989 00:00,25/09/1995 00:00,68,204045,FALSE,
Taline Manassian,233613,03/10/1988 00:00,03/10/1988 00:00,2,233613,FALSE,
Talissa Kucera,210125,06/10/2008 00:00,15/06/2009 00:00,2,210125,FALSE,
Talitha De Groot,205178,05/05/2003 00:00,03/09/2007 00:00,40,205178,FALSE,
Talya Barad Itzhaki,238194,03/05/2021 00:00,18/10/2021 00:00,4,238194,FALSE,
Talya Onyer,211776,23/07/2012 00:00,23/07/2012 00:00,1,211776,FALSE,
Talya Zandberg,211915,15/10/2012 00:00,18/11/2019 00:00,36,211915,FALSE,
Tam Oshaughnessy,201138,29/01/1968 00:00,23/06/1975 00:00,139,201138,FALSE,
Tamachan Momkoonthod,213841,01/07/2013 00:00,10/10/2022 00:00,154,213841,FALSE,
Tamaka Takagi,200581,03/06/1985 00:00,09/02/1993 00:00,201,200581,FALSE,
Tamami Kamiyama,208481,20/10/2003 00:00,27/10/2003 00:00,2,208481,FALSE,
Tamanna Takoria,260246,20/06/2022 00:00,20/06/2022 00:00,1,260246,FALSE,
Tamar Hayat,228098,16/04/1968 00:00,05/10/1969 00:00,4,228098,FALSE,
Tamar Keren,236100,07/06/1993 00:00,05/06/1995 00:00,13,236100,FALSE,
Tamar Kutubidze,214695,28/07/2014 00:00,22/06/2015 00:00,11,214695,FALSE,
Tamar Kvaratskhelia,208457,18/08/2003 00:00,18/08/2003 00:00,1,208457,FALSE,
Tamar Levin,220205,14/04/1980 00:00,14/07/1980 00:00,9,220205,FALSE,
Tamar Prato,234310,15/05/1989 00:00,12/11/1990 00:00,10,234310,FALSE,
Tamar Shahaf,210638,24/05/2010 00:00,10/12/2012 00:00,4,210638,FALSE,
Tamar Yaffe,252573,18/10/2021 00:00,14/11/2022 00:00,18,252573,FALSE,
Tamar Zedginidze,207167,30/09/1997 00:00,07/10/1997 00:00,2,207167,FALSE,
Tamara Alvarez Riobo,205726,28/07/2008 00:00,03/10/2011 00:00,6,205726,FALSE,
Tamara Aranda Nunez,204559,06/06/1994 00:00,01/08/2005 00:00,109,204559,FALSE,
Tamara Arnold,214827,25/08/2014 00:00,11/10/2021 00:00,9,214827,FALSE,
Tamara Bajagic,221866,11/02/2019 00:00,21/11/2022 00:00,37,221866,FALSE,
Tamara Barad Itzhaki,215152,04/05/2015 00:00,19/12/2022 00:00,114,215152,FALSE,
Tamara Bizhukova,206002,06/07/2009 00:00,09/03/2020 00:00,115,206002,FALSE,
Tamara Bojanic,213994,09/09/2013 00:00,30/03/2015 00:00,16,213994,FALSE,
Tamara Bunic,208439,25/08/2003 00:00,15/05/2006 00:00,46,208439,FALSE,
Tamara Cherkassova,216245,19/09/2016 00:00,15/08/2022 00:00,35,216245,FALSE,
Tamara Culibrk,214857,08/09/2014 00:00,31/08/2015 00:00,2,214857,FALSE,
Tamara Curovic,203429,04/05/2009 00:00,28/11/2022 00:00,581,203429,FALSE,
Tamara Davis,212700,27/04/1998 00:00,24/02/1999 00:00,6,212700,FALSE,
Tamara Day,207647,12/06/2000 00:00,27/10/2008 00:00,13,207647,FALSE,
Tamara Encina,205163,21/06/2004 00:00,26/09/2005 00:00,24,205163,FALSE,
Tamara Jugo,209357,26/06/2006 00:00,26/06/2006 00:00,1,209357,FALSE,
Tamara Kaftalovich,212964,27/02/1999 00:00,27/02/1999 00:00,2,212964,FALSE,
Tamara Kikaleishvili,204456,05/10/1998 00:00,25/09/2000 00:00,2,204456,FALSE,
Tamara Korpatsch,211337,22/08/2011 00:00,05/12/2022 00:00,443,211337,FALSE,
Tamara Kostic,240996,19/07/2021 00:00,28/11/2022 00:00,35,240996,FALSE,
Tamara Kupkova,215025,09/02/2015 00:00,05/12/2016 00:00,15,215025,FALSE,
Tamara Malazonia,222674,16/09/2019 00:00,08/08/2022 00:00,2,222674,FALSE,
Tamara Malesevic,220556,03/07/2017 00:00,06/06/2022 00:00,78,220556,FALSE,
Tamara Mihajlovic,210692,05/07/2010 00:00,12/07/2010 00:00,2,210692,FALSE,
Tamara Milosevic,220063,17/12/2018 00:00,09/12/2019 00:00,26,220063,FALSE,
Tamara Novoselac,209238,10/04/2006 00:00,15/05/2006 00:00,2,209238,FALSE,
Tamara Pavlov,206689,06/09/1993 00:00,06/10/1997 00:00,31,206689,FALSE,
Tamara Pichkhadze,211091,16/05/2011 00:00,28/07/2014 00:00,10,211091,FALSE,
Tamara Racine Beauchamp,220514,26/06/2017 00:00,12/02/2018 00:00,4,220514,FALSE,
Tamara Rollenberg,206827,13/02/1995 00:00,16/09/1996 00:00,6,206827,FALSE,
Tamara Sramkova,261094,28/11/2022 00:00,05/12/2022 00:00,5,261094,FALSE,
Tamara Stojkovic,203283,16/04/2007 00:00,19/10/2009 00:00,21,203283,FALSE,
Tamara Teufl,214715,01/09/2014 00:00,31/08/2015 00:00,2,214715,FALSE,
Tamara Tomic,213924,12/08/2013 00:00,16/04/2018 00:00,18,213924,FALSE,
Tamara Truta,236110,21/06/1993 00:00,11/04/1994 00:00,2,236110,FALSE,
Tamara Zerener,233486,06/06/1988 00:00,20/03/1989 00:00,3,233486,FALSE,
Tamara Zidansek,214461,19/05/2014 00:00,21/11/2022 00:00,430,214461,FALSE,
Tamari Chalaganidze,206288,03/10/2011 00:00,06/06/2022 00:00,57,206288,FALSE,
Tamari Gagoshidze,222507,26/08/2019 00:00,15/04/2022 00:00,56,222507,FALSE,
Tamari Sumbadze,215330,22/06/2015 00:00,13/07/2015 00:00,3,215330,FALSE,
Tamari Tskhakaia,211229,20/06/2011 00:00,11/06/2012 00:00,3,211229,FALSE,
Tamarine Tanasugarn,200009,30/04/1990 00:00,27/04/2015 00:00,992,200009,FALSE,
Tamaryn Hendler,201550,30/10/2006 00:00,16/07/2018 00:00,209,201550,FALSE,
Tami Grende,213731,20/05/2013 00:00,08/02/2014 00:00,2,213731,FALSE,
Tami Jones,233542,11/07/1988 00:00,09/10/1995 00:00,62,233542,FALSE,
Tami Whitlinger Jones,200624,26/08/1986 00:00,25/08/1997 00:00,346,200624,FALSE,
Tamila Gadamauri,260446,01/08/2022 00:00,08/08/2022 00:00,3,260446,FALSE,
Tamira Paszek,201481,21/03/2005 00:00,12/11/2022 00:00,609,201481,FALSE,
Tamitha Nguyen,210953,01/11/2010 00:00,04/02/2012 00:00,11,210953,FALSE,
Tammi Patterson,203526,28/08/2006 00:00,18/03/2019 00:00,281,203526,FALSE,
Tammy Greener,236241,31/01/1994 00:00,31/01/1994 00:00,1,236241,FALSE,
Tammy Neiman,230827,03/05/1982 00:00,03/05/1982 00:00,1,230827,FALSE,
Tammy Redondo,229634,28/07/1980 00:00,28/07/1980 00:00,1,229634,FALSE,
Tammy Srbinovski,223224,09/09/2013 00:00,09/09/2013 00:00,1,223224,FALSE,
Tammy Tan,221126,11/06/2018 00:00,06/02/2020 00:00,6,221126,FALSE,
Tammy Whittington,201194,14/07/1986 00:00,18/10/1993 00:00,215,201194,FALSE,
Tamsin Hart,221477,03/12/2018 00:00,09/03/2020 00:00,4,221477,FALSE,
Tamsin Wainwright,203850,15/07/1991 00:00,13/07/1992 00:00,13,203850,FALSE,
Tamsyn Briscoe,205481,24/10/2005 00:00,15/01/2007 00:00,11,205481,FALSE,
Tanaporn Thongsing,204361,09/11/2009 00:00,24/02/2014 00:00,48,204361,FALSE,
Tanasha Khandpur,215827,28/03/2016 00:00,28/03/2016 00:00,1,215827,FALSE,
Tangia Riley Codrington,221833,21/06/2018 00:00,20/04/2019 00:00,4,221833,FALSE,
Tania Aguirre,208538,27/10/2003 00:00,15/05/2006 00:00,5,208538,FALSE,
Tania Alaby,204402,04/01/2010 00:00,12/09/2011 00:00,6,204402,FALSE,
Tania Andrada Mare,215450,03/08/2015 00:00,26/06/2017 00:00,11,215450,FALSE,
Tania Couto,201964,06/06/1988 00:00,14/11/1994 00:00,107,201964,FALSE,
Tania Covatchka,236301,12/09/1994 00:00,12/09/1994 00:00,2,236301,FALSE,
Tania Everoll,203616,11/01/1988 00:00,11/01/1988 00:00,1,203616,FALSE,
Tania Hernandez,208012,08/10/2001 00:00,08/10/2001 00:00,1,208012,FALSE,
Tania Isabel Andrade Sabando,238179,03/05/2021 00:00,26/09/2022 00:00,11,238179,FALSE,
Tania Kokeza,225281,06/07/1970 00:00,06/07/1970 00:00,3,225281,FALSE,
Tania Lea Aizenman Sanchez,220834,22/07/2017 00:00,08/01/2018 00:00,3,220834,FALSE,
Tania Marshall,232915,30/03/1987 00:00,30/03/1987 00:00,2,232915,FALSE,
Tania Martin,207515,31/01/2000 00:00,31/01/2000 00:00,1,207515,FALSE,
Tania Martinez Jimenez,208448,22/09/2003 00:00,22/09/2003 00:00,1,208448,FALSE,
Tania Meirelles,236416,24/07/1995 00:00,24/07/1995 00:00,1,236416,FALSE,
Tania Melirelles,230792,15/03/1982 00:00,05/04/1982 00:00,6,230792,FALSE,
Tania Miro Garcia Pozuelo,207978,10/09/2001 00:00,09/09/2002 00:00,2,207978,FALSE,
Tania Munteanu,221713,22/07/2019 00:00,31/10/2022 00:00,42,221713,FALSE,
Tania Pereira,222530,26/08/2019 00:00,04/11/2019 00:00,3,222530,FALSE,
Tania Rice,205058,26/05/2003 00:00,31/07/2006 00:00,14,205058,FALSE,
Tania Salas,209209,06/02/2006 00:00,06/02/2006 00:00,1,209209,FALSE,
Tania Schoendorfer,234416,18/09/1989 00:00,18/09/1989 00:00,1,234416,FALSE,
Tania Sfilio,236964,22/03/2021 00:00,21/11/2022 00:00,8,236964,FALSE,
Tania Tzartzeva,206725,24/09/1997 00:00,24/09/1997 00:00,1,206725,FALSE,
Tania Varela Alvarado,208930,02/05/2005 00:00,12/08/2019 00:00,8,208930,FALSE,
Tania Zaitouni,212421,03/05/1993 00:00,03/05/1993 00:00,1,212421,FALSE,
Tanika Tyra Panaino,223365,12/10/2020 00:00,17/10/2022 00:00,19,223365,FALSE,
Tanikan Jala,236307,19/09/1994 00:00,19/09/1994 00:00,1,236307,FALSE,
Tanisha Kashyap,260378,18/07/2022 00:00,07/11/2022 00:00,13,260378,FALSE,
Tanisha Rohira,211252,13/06/2011 00:00,12/12/2016 00:00,17,211252,FALSE,
Tanit Lopez Lopez,215963,23/05/2016 00:00,07/06/2021 00:00,7,215963,FALSE,
Tanja Buchheim,206861,17/10/1994 00:00,17/02/1997 00:00,26,206861,FALSE,
Tanja Cerne,212788,19/09/1988 00:00,01/04/1991 00:00,62,212788,FALSE,
Tanja Dubravicic,231674,24/09/1984 00:00,24/09/1984 00:00,1,231674,FALSE,
Tanja Gligoric,213815,24/06/2013 00:00,01/07/2013 00:00,2,213815,FALSE,
Tanja Grzan,210996,06/12/2010 00:00,06/12/2010 00:00,1,210996,FALSE,
Tanja Hauschildt,202252,11/07/1988 00:00,05/08/1996 00:00,167,202252,FALSE,
Tanja Hirschauer,204645,19/06/2000 00:00,20/10/2003 00:00,46,204645,FALSE,
Tanja Hompf,233546,11/07/1988 00:00,11/07/1988 00:00,2,233546,FALSE,
Tanja Karsten,202977,29/06/1992 00:00,24/06/1997 00:00,91,202977,FALSE,
Tanja Kovacevic,209110,26/09/2005 00:00,12/05/2008 00:00,6,209110,FALSE,
Tanja Lang,206701,27/09/1993 00:00,19/05/1998 00:00,48,206701,FALSE,
Tanja Magoc,218967,05/06/1995 00:00,05/06/1995 00:00,7,218967,FALSE,
Tanja Markovic,207506,31/01/2000 00:00,29/01/2001 00:00,4,207506,FALSE,
Tanja Ostertag,202368,21/06/2004 00:00,18/04/2011 00:00,164,202368,FALSE,
Tanja Rebholz,209638,18/06/2007 00:00,18/06/2007 00:00,1,209638,FALSE,
Tanja Schugt,207717,18/09/2000 00:00,26/08/2002 00:00,25,207717,FALSE,
Tanja Stegkamper,213278,27/06/1988 00:00,16/05/1994 00:00,32,213278,FALSE,
Tanja Tsiganii,213370,19/10/1992 00:00,30/10/1995 00:00,40,213370,FALSE,
Tanja Tuomi,211793,30/07/2012 00:00,18/07/2016 00:00,15,211793,FALSE,
Tanja Van De Putte,233025,10/08/1987 00:00,10/08/1987 00:00,1,233025,FALSE,
Tanja Weigl,201990,03/08/1987 00:00,30/10/1989 00:00,59,201990,FALSE,
Tanja Winkler,214742,21/07/2014 00:00,21/07/2014 00:00,1,214742,FALSE,
Tankiso Letseka,212131,28/03/2000 00:00,18/05/2001 00:00,8,212131,FALSE,
Tanner Cochran,202307,31/07/2000 00:00,30/05/2005 00:00,97,202307,FALSE,
Tanti Trayono,213211,14/03/1988 00:00,26/10/1992 00:00,42,213211,FALSE,
Tanuchaporn Yongmod,221078,30/04/2018 00:00,20/06/2022 00:00,22,221078,FALSE,
Tanushri Pandey,260237,20/06/2022 00:00,27/06/2022 00:00,2,260237,FALSE,
Tanvee Bose,211998,26/11/2012 00:00,05/05/2014 00:00,4,211998,FALSE,
Tanvi Shah,205645,21/05/2007 00:00,12/10/2009 00:00,6,205645,FALSE,
Tanya Amala Burgula,215090,30/03/2015 00:00,30/03/2015 00:00,1,215090,FALSE,
Tanya Germanlieva,202546,13/09/2004 00:00,04/10/2010 00:00,95,202546,FALSE,
Tanya Harford,200365,18/11/1974 00:00,31/08/1982 00:00,155,200365,FALSE,
Tanya Klenkoski,209106,18/07/2005 00:00,18/07/2005 00:00,1,209106,FALSE,
Tanya Kovachka,216678,10/04/1995 00:00,18/09/1995 00:00,3,216678,FALSE,
Tanya Noury,211606,19/03/2012 00:00,04/08/2014 00:00,7,211606,FALSE,
Tanya Raykova,209840,04/02/2008 00:00,06/04/2015 00:00,14,209840,FALSE,
Tanya Ridzevskaya,208459,08/09/2003 00:00,08/09/2003 00:00,1,208459,FALSE,
Tanya Samodelok,206143,23/05/2011 00:00,18/08/2014 00:00,31,206143,FALSE,
Tanya Sharma,207275,28/08/2000 00:00,28/08/2000 00:00,1,207275,FALSE,
Tanya Soemarno,212810,20/03/1989 00:00,02/01/1995 00:00,68,212810,FALSE,
Tanya Stasiuk,203895,28/08/1989 00:00,28/08/1989 00:00,1,203895,FALSE,
Tanya Stoimenova,205303,12/09/2005 00:00,10/09/2007 00:00,5,205303,FALSE,
Tanya Volkova,212387,26/04/1999 00:00,30/04/1999 00:00,3,212387,FALSE,
Tanysha Dissanayake,215873,18/04/2016 00:00,07/06/2021 00:00,46,215873,FALSE,
Tapanee Boonyawat,259909,04/04/2022 00:00,13/06/2022 00:00,11,259909,FALSE,
Tapiwa Marobela,210539,14/05/2001 00:00,26/10/2009 00:00,14,210539,FALSE,
Tara Aksentijevic,261121,12/12/2022 00:00,12/12/2022 00:00,1,261121,FALSE,
Tara Collins,213294,03/06/1985 00:00,28/09/1992 00:00,17,213294,FALSE,
Tara Damnjanovic,216297,03/10/2016 00:00,03/10/2016 00:00,1,216297,FALSE,
Tara Deen Moore,212549,16/05/1997 00:00,16/05/1997 00:00,1,212549,FALSE,
Tara Gancev,220294,21/01/2019 00:00,19/04/2021 00:00,15,220294,FALSE,
Tara Gilich,221891,18/02/2019 00:00,19/12/2022 00:00,3,221891,FALSE,
Tara Gorinsek,223338,31/08/2020 00:00,31/08/2020 00:00,1,223338,FALSE,
Tara Harvey,235895,23/03/1992 00:00,23/03/1992 00:00,1,235895,FALSE,
Tara Iyer,202369,14/07/2003 00:00,25/07/2011 00:00,86,202369,FALSE,
Tara Kanbargimath,207259,12/10/1998 00:00,09/09/2002 00:00,42,207259,FALSE,
Tara Katarina Milic,223085,20/01/2020 00:00,09/03/2020 00:00,5,223085,FALSE,
Tara Kruppa,239452,14/06/2021 00:00,21/06/2021 00:00,2,239452,FALSE,
Tara Lambert,212115,24/02/1999 00:00,24/04/2010 00:00,8,212115,FALSE,
Tara Malik,221127,18/06/2018 00:00,28/11/2022 00:00,51,221127,FALSE,
Tara Moore,202478,14/08/2006 00:00,16/05/2022 00:00,542,202478,FALSE,
Tara Reid,212058,12/04/1997 00:00,12/04/1997 00:00,1,212058,FALSE,
Tara Snyder,200045,18/07/1994 00:00,16/10/2006 00:00,499,200045,FALSE,
Tara Wigan,204243,17/09/2001 00:00,17/08/2009 00:00,120,204243,FALSE,
Tara Wurth,223087,27/01/2020 00:00,10/10/2022 00:00,145,223087,FALSE,
Tara Zoppas,222418,22/07/2019 00:00,19/07/2021 00:00,3,222418,FALSE,
Tarakaa Bertrand,203395,12/07/2004 00:00,12/10/2009 00:00,38,203395,FALSE,
Tarane Taherian,258203,06/12/2021 00:00,06/12/2021 00:00,1,258203,FALSE,
Tari Ann Toro,212359,30/03/1995 00:00,11/05/2000 00:00,4,212359,FALSE,
Tarminder Grover,207267,12/10/1998 00:00,13/12/2004 00:00,6,207267,FALSE,
Tarni Hale,236419,31/07/1995 00:00,31/07/1995 00:00,1,236419,FALSE,
Taro Keens,219097,02/10/2017 00:00,15/10/2018 00:00,8,219097,FALSE,
Tarrannum Handa,211199,13/06/2011 00:00,06/05/2013 00:00,8,211199,FALSE,
Tarryn Rudman,207617,05/06/2000 00:00,02/02/2008 00:00,5,207617,FALSE,
Tarryn Terblanche,207898,04/06/2001 00:00,22/11/2004 00:00,3,207898,FALSE,
Tasha Cacciato,220055,27/05/2019 00:00,12/12/2022 00:00,19,220055,FALSE,
