player_name,player_id,min_tourn_date,max_tourn_date,total_matches,Flag
Milica Hadzi Tanovic,210767,23/08/2010 00:00,05/08/2013 00:00,7,0
Milica Jeremic,207826,12/05/1998 00:00,24/09/2001 00:00,2,0
Milica Koprivica,204748,17/04/2000 00:00,26/04/2004 00:00,92,0
Milica Milosavljevic,209365,03/07/2006 00:00,23/06/2008 00:00,5,0
Milica Novakovic,214293,03/03/2014 00:00,14/09/2015 00:00,17,0
Milica Sljukic,213916,05/08/2013 00:00,10/11/2014 00:00,13,0
Milica Stamenic,207742,12/07/1999 00:00,03/10/2005 00:00,6,0
Milica Stepanovic,210297,18/05/2009 00:00,02/09/2013 00:00,7,0
Milica Tomic,205623,13/06/2005 00:00,07/09/2009 00:00,50,0
Milica Veselinovic,208054,16/04/2001 00:00,08/04/2002 00:00,3,0
Milica Vujovic,220660,21/08/2017 00:00,09/07/2018 00:00,6,0
Miljana Adanko,205444,12/04/2004 00:00,22/10/2007 00:00,118,0
Miljana Jocic,208803,11/10/2004 00:00,24/04/2006 00:00,4,0
Miljana Ristic,211735,18/06/2012 00:00,16/06/2014 00:00,3,0
Milka Emilia Pasanen,213878,22/07/2013 00:00,23/07/2018 00:00,18,0
Milka Genkova,215444,03/08/2015 00:00,04/01/2016 00:00,4,0
Milla Sequeira,223435,14/09/2020 00:00,28/11/2022 00:00,44,0
Mille Haagensen,220795,13/11/2017 00:00,21/10/2019 00:00,2,0
Mille Langaas,222876,21/10/2019 00:00,21/10/2019 00:00,1,0
Millie Didio,210090,15/09/2008 00:00,27/10/2008 00:00,2,1
Millie Didio,233026,17/08/1987 00:00,17/08/1987 00:00,2,1
Milly Chamdani,234374,31/07/1989 00:00,19/08/1991 00:00,6,0
Milly Vagn Nielsen,212533,29/01/1968 00:00,29/01/1972 00:00,3,0
Milusa Dosedelova,231673,24/09/1984 00:00,04/08/1986 00:00,33,0
Mima Jausovec,200371,25/09/1972 00:00,01/08/1988 00:00,636,0
Mimi Fotopoulos,215264,08/06/2015 00:00,22/06/2015 00:00,5,0
Mimi Henreid,223566,06/05/1968 00:00,20/08/1973 00:00,34,0
Mimi Kanarek,201230,20/02/1968 00:00,18/08/1975 00:00,23,0
Mimi Levine,221559,19/08/2013 00:00,19/08/2013 00:00,1,0
Mimi Renaudin,205084,06/10/2003 00:00,20/09/2004 00:00,2,0
Mimi Wheeler,201098,04/03/1968 00:00,13/12/1976 00:00,43,0
Mimi Wikstedt,200285,01/05/1972 00:00,04/07/1983 00:00,254,0
Mimma Chernovita,202043,30/07/1990 00:00,03/05/2004 00:00,121,0
Mimouschka Kion,213094,07/03/1988 00:00,06/11/1989 00:00,29,0
Min Chae Kim,222550,26/08/2019 00:00,15/08/2022 00:00,6,0
Min Fan,206786,20/05/1996 00:00,20/05/1996 00:00,1,0
Min Fang Chang,204816,11/03/1996 00:00,11/03/1996 00:00,1,0
Min Hee Lee,208123,22/07/2002 00:00,22/07/2002 00:00,1,0
Min Hui Chan,204827,11/03/1996 00:00,11/03/1996 00:00,1,0
Min Hwa Yu,204290,15/05/2006 00:00,13/05/2019 00:00,144,0
Min Jie Shi,204915,05/03/2001 00:00,05/03/2001 00:00,1,0
Min Kyung Seol,212348,09/11/1981 00:00,11/11/1985 00:00,15,0
Min Liu,206205,17/11/2008 00:00,19/08/2019 00:00,41,0
Min Tang,200730,04/12/1988 00:00,18/02/1998 00:00,226,0
Min Young Park,260639,05/09/2022 00:00,05/09/2022 00:00,1,0
Min Zhang,222372,15/07/2019 00:00,16/09/2019 00:00,3,0
Mina Abdul Rahman,212749,17/02/1998 00:00,21/02/1998 00:00,4,0
Mina Adelin Pedersen,215689,02/11/2015 00:00,23/07/2018 00:00,3,0
Mina Gardic,205904,04/05/2009 00:00,06/09/2010 00:00,12,0
Mina Guner Karamercan,211995,24/12/2012 00:00,24/12/2012 00:00,1,0
Mina Hodzic,216095,04/07/2016 00:00,06/06/2022 00:00,103,0
Mina Markovic,213764,03/06/2013 00:00,08/09/2014 00:00,12,0
Mina Matsuba,211136,30/05/2011 00:00,01/11/2021 00:00,3,0
Mina Randjelovic,253672,01/11/2021 00:00,31/10/2022 00:00,4,0
Mina Saygi,205691,16/06/2008 00:00,18/06/2012 00:00,6,0
Mina Young,232005,23/09/1985 00:00,29/09/1986 00:00,2,0
Minako Taniguchi,229673,13/10/1980 00:00,13/10/1980 00:00,1,0
Minami Akiyama,213965,09/09/2013 00:00,13/12/2021 00:00,66,0
Minami Shuto,211548,12/03/2012 00:00,14/10/2019 00:00,21,0
Minami Uesugi,214051,14/10/2013 00:00,14/10/2013 00:00,1,0
Mindie Mead,235136,19/11/1990 00:00,19/11/1990 00:00,2,0
Mindy Nagle,234947,26/03/1990 00:00,26/03/1990 00:00,2,0
Mindy Salas,207819,11/05/1998 00:00,11/05/1998 00:00,1,0
Mindy Weiner,204713,09/11/1987 00:00,16/09/1996 00:00,27,0
Mineri Sukegawa,213800,17/06/2013 00:00,17/06/2013 00:00,1,0
Minette Combrink,234282,27/02/1989 00:00,27/02/1989 00:00,6,0
Minette Van Vreden,216399,07/11/2016 00:00,04/12/2017 00:00,4,0
Ming Hui Wu,206797,11/09/2000 00:00,08/10/2001 00:00,2,0
Mingfang Zhu,222634,09/09/2019 00:00,27/01/2020 00:00,7,0
Mingge Xu,259685,24/01/2022 00:00,31/10/2022 00:00,10,0
Mingxiu Du,211703,11/06/2012 00:00,11/06/2012 00:00,1,0
Mingyang Liu,214647,23/06/2014 00:00,14/10/2019 00:00,11,0
Minna Hatakka,234254,23/01/1989 00:00,04/02/1991 00:00,4,0
Minna Rautajoki,204677,16/06/1997 00:00,13/09/1999 00:00,42,0
Minola Slavenschi,255659,15/11/2021 00:00,17/10/2022 00:00,4,0
Minori Imada,221918,04/03/2019 00:00,02/03/2020 00:00,2,0
Minori Koyama,260813,10/10/2022 00:00,10/10/2022 00:00,1,0
Minori Natsuka,219889,07/10/2019 00:00,14/10/2019 00:00,2,0
Minori Takemoto,205592,22/09/2003 00:00,15/09/2008 00:00,43,0
Minori Tamura,211551,19/03/2012 00:00,18/03/2013 00:00,2,0
Minori Yonehara,220328,18/02/2019 00:00,18/02/2019 00:00,1,0
Minorka Miranda,221504,03/12/2018 00:00,03/12/2018 00:00,1,0
Minou Jancso,206776,21/09/1998 00:00,04/10/1999 00:00,2,0
Minseo Kim,260134,30/05/2022 00:00,05/09/2022 00:00,10,0
Minu Shirin Samimi,236430,14/08/1995 00:00,16/10/1995 00:00,2,0
Mio Kinjo,208172,15/04/2002 00:00,15/04/2002 00:00,1,0
Mio Kozaki,221900,25/02/2019 00:00,27/01/2020 00:00,23,0
Mio Mushika,222986,02/12/2019 00:00,14/11/2022 00:00,47,0
Mir Ambaye,219462,25/11/2019 00:00,25/11/2019 00:00,1,0
Mira Antonitsch,214818,25/08/2014 00:00,28/11/2022 00:00,170,0
Mira Panajotovic,224892,29/01/1968 00:00,05/05/1969 00:00,3,0
Mira Radu,203901,18/09/1995 00:00,24/05/2004 00:00,75,0
Mira Rainshtein,207322,17/11/1997 00:00,17/11/1997 00:00,1,0
Mira Veghova,206840,03/09/1997 00:00,08/09/1998 00:00,6,0
Mirabela Teodorescu,213444,13/09/1993 00:00,12/09/1994 00:00,6,0
Mirabelle Brettkelly,222910,04/11/2019 00:00,04/11/2019 00:00,1,0
Mirabelle Njoze,214762,28/07/2014 00:00,16/12/2019 00:00,182,0
Mirabelle Tahiri,260359,11/07/2022 00:00,11/07/2022 00:00,1,0
Miranda Ball,206676,04/12/1995 00:00,23/04/1996 00:00,4,0
Miranda Poile,221857,11/02/2019 00:00,21/11/2022 00:00,25,0
Miranda Ramirez,215384,17/08/2015 00:00,07/11/2016 00:00,19,0
Miranda Rodriguez,223242,19/08/2013 00:00,19/08/2013 00:00,1,0
Miranda Yates,200368,24/12/1979 00:00,28/10/1985 00:00,63,0
Miray Eshak,208286,07/10/2002 00:00,22/11/2004 00:00,2,0
Miray Konar,220797,20/11/2017 00:00,24/05/2021 00:00,26,0
Miray Muge Kesal,258534,13/12/2021 00:00,16/05/2022 00:00,6,0
Mirea Signorini,215901,25/04/2016 00:00,25/04/2016 00:00,1,0
Mireia Cano Guirao,208588,22/03/2004 00:00,13/09/2004 00:00,3,0
Mireia Gol Alamo,207299,22/05/2000 00:00,24/03/2003 00:00,13,0
Mireia Gonzalez Bosch,209015,23/05/2005 00:00,18/06/2007 00:00,32,0
Mireia Polo,214445,12/05/2014 00:00,31/08/2015 00:00,4,0
Mireia Pons Lopez,261087,28/11/2022 00:00,05/12/2022 00:00,2,0
Mireia Recasens Horta,209600,30/04/2007 00:00,15/06/2009 00:00,12,0
Mireille Moreau,216584,12/09/2016 00:00,12/09/2016 00:00,1,0
Mirela Buciu,235554,16/09/1991 00:00,31/01/1994 00:00,9,0
Mirela Ivanceanu,235978,05/10/1992 00:00,05/10/1992 00:00,1,0
Mirela Shkumbova,222704,30/09/2019 00:00,13/09/2021 00:00,5,0
Mirela Vladulescu,201940,13/05/1991 00:00,27/09/2004 00:00,166,0
Mirella Alario,233584,15/08/1988 00:00,15/08/1988 00:00,1,0
Mirella Castella,231699,05/11/1984 00:00,25/04/1989 00:00,7,0
Mirella Ramic,209420,28/08/2006 00:00,28/08/2006 00:00,1,0
Mirem Rico Nogales,204921,23/07/2001 00:00,22/07/2002 00:00,2,0
Miria Bartels,208079,23/07/2001 00:00,23/07/2001 00:00,1,0
Miriam Bianca Bulgaru,214480,26/05/2014 00:00,21/11/2022 00:00,322,0
Miriam Civera Lima,204428,29/11/2010 00:00,06/06/2016 00:00,58,0
Miriam Cruz,207004,08/11/1999 00:00,06/06/2005 00:00,23,0
Miriam Dagostini,201950,25/10/1993 00:00,01/01/2001 00:00,212,1
Miriam Dagostini,235632,25/11/1991 00:00,11/12/1995 00:00,68,1
Miriam Fernandez,236271,20/06/1994 00:00,24/07/1995 00:00,3,0
Miriam Fischer,233537,04/07/1988 00:00,02/07/1990 00:00,26,0
Miriam Garcia Fajardo,220729,02/10/2017 00:00,02/10/2017 00:00,1,0
Miriam Gondorova,234471,08/03/2021 00:00,22/03/2021 00:00,3,0
Miriam Kolodziejova,214956,10/11/2014 00:00,10/10/2022 00:00,290,0
Miriam Monsutti,214374,07/04/2014 00:00,07/04/2014 00:00,1,0
Miriam Oremans,200089,11/09/1989 00:00,26/04/2003 00:00,565,0
Miriam Ponce De Leon,203649,20/10/1986 00:00,14/01/1991 00:00,39,0
Miriam Rosell Canudas,211108,25/04/2011 00:00,10/09/2012 00:00,4,0
Miriam Ruth Lane,211984,22/10/2012 00:00,16/09/2013 00:00,10,0
Miriam Schnitzer,201200,06/07/1992 00:00,06/05/2002 00:00,277,0
Miriam Siljic,215195,25/05/2015 00:00,25/05/2015 00:00,1,0
Miriam Steinhilber,205300,01/11/2004 00:00,21/08/2006 00:00,18,0
Miriana Galietta,260938,31/10/2022 00:00,14/11/2022 00:00,2,0
Miriana Tona,210847,09/08/2010 00:00,14/11/2022 00:00,226,0
Mirielle Dittmann,202265,04/11/1991 00:00,09/10/2006 00:00,432,0
Mirijam Schweda,213044,06/01/1986 00:00,26/08/1991 00:00,107,0
Mirja Cuntz,207597,31/05/1999 00:00,31/05/1999 00:00,1,0
Mirja Rose,226574,01/01/1973 00:00,01/01/1973 00:00,1,0
Mirja Wagner,204000,26/06/1995 00:00,31/08/1998 00:00,74,0
Mirja Wallmark,235151,26/11/1990 00:00,24/06/1991 00:00,3,0
Mirjam Bjorklund,214405,05/05/2014 00:00,31/10/2022 00:00,269,0
Mirjam Huber,236281,01/08/1994 00:00,01/08/1994 00:00,1,0
Mirjana Jovanovic,260993,14/11/2022 00:00,21/11/2022 00:00,5,0
Mirjana Lucic,200002,22/04/1996 00:00,15/01/2018 00:00,674,0
Mirna Cicak,209586,26/03/2007 00:00,15/10/2007 00:00,4,0
Mirna Curcic,215510,31/08/2015 00:00,31/08/2015 00:00,1,0
Mirna Marinovic,202853,05/04/2004 00:00,25/04/2016 00:00,33,0
Mirna Zadro,223225,02/09/2013 00:00,02/09/2013 00:00,1,0
Miroslava Hobulova,223744,17/05/1971 00:00,17/05/1971 00:00,1,0
Miroslava Holubova,200889,22/07/1968 00:00,03/03/1977 00:00,57,0
Miroslava Jarolim,236157,13/09/1993 00:00,13/09/1993 00:00,1,0
Miroslava Koci,235058,13/08/1990 00:00,22/05/1995 00:00,27,0
Miroslava Kozeluhova,200908,24/02/1969 00:00,07/05/1979 00:00,91,0
Miroslava Vavrinec,200030,07/06/1993 00:00,15/04/2002 00:00,353,0
Miroslava Velevska,206714,01/06/1998 00:00,23/06/2003 00:00,4,0
Mirra Andreeva,259799,14/02/2022 00:00,12/12/2022 00:00,48,0
Mirte De Bakker,209640,18/06/2007 00:00,18/06/2007 00:00,1,0
Mirte Ros,207833,27/11/2000 00:00,27/11/2000 00:00,1,0
Mirudhula Palanivel,260245,20/06/2022 00:00,27/06/2022 00:00,2,0
Mirva Maenpaa,206850,04/07/1994 00:00,14/10/1997 00:00,18,0
Miryam Jabri,214084,21/10/2013 00:00,10/11/2014 00:00,4,0
Misa Eguchi,202685,19/05/2008 00:00,17/09/2018 00:00,387,0
Misa Kinoshita,205512,14/08/2006 00:00,16/06/2014 00:00,55,0
Misa Malkin,222509,19/08/2019 00:00,10/02/2020 00:00,21,0
Misa Okawa,223273,02/03/2020 00:00,07/11/2022 00:00,2,0
Misae Sakai,205021,23/11/1998 00:00,06/06/2005 00:00,21,0
Misaki Doi,201595,05/06/2006 00:00,19/12/2022 00:00,744,0
Misaki Matsuda,216324,17/10/2016 00:00,05/12/2022 00:00,182,0
Misaki Mori,206310,24/10/2011 00:00,24/10/2011 00:00,1,0
Misako Murakami,226980,28/02/1972 00:00,28/02/1972 00:00,1,0
Misato Negi,211819,27/08/2012 00:00,27/08/2012 00:00,1,0
Misato Tashiro,209094,12/09/2005 00:00,12/09/2005 00:00,1,0
Misha Berry,222985,02/12/2019 00:00,02/12/2019 00:00,1,0
Mishel Kenin,202885,04/08/2008 00:00,04/08/2008 00:00,1,0
Mishel Okhremchuk,210386,13/07/2009 00:00,20/02/2017 00:00,3,0
Misleydis Diaz Gonzalez,209192,28/11/2005 00:00,03/06/2013 00:00,34,0
Missy Malool,230237,07/07/1981 00:00,29/03/1982 00:00,5,0
Misumi Miyauchi,201059,25/04/1988 00:00,26/04/1999 00:00,265,0
Misuzu Yamada,235101,29/10/1990 00:00,29/10/1990 00:00,2,0
Mitsuko Ise,205185,20/10/2003 00:00,03/08/2009 00:00,49,0
Mitsumi Kawasaki,208730,30/08/2004 00:00,12/11/2018 00:00,56,0
Miu Ema,206078,27/09/2010 00:00,27/09/2010 00:00,1,0
Miu Hongo,214313,17/03/2014 00:00,16/03/2015 00:00,2,0
Miu Yabuta,256720,22/11/2021 00:00,22/11/2021 00:00,1,0
Mixcoatl Trabulse Garcia,214069,14/10/2013 00:00,18/03/2019 00:00,5,0
Miya Solic,209503,25/09/2006 00:00,23/07/2007 00:00,2,0
Miyabi Inoue,202908,23/11/2009 00:00,09/08/2021 00:00,437,0
Miyako Ataka,203008,24/10/1988 00:00,03/11/2003 00:00,205,0
Miyako Nakanishi,204818,30/10/1995 00:00,11/03/1996 00:00,3,0
Miyoko Sugawara,203661,03/01/1977 00:00,03/01/1977 00:00,1,0
Miyoko Takahashi,209091,12/09/2005 00:00,12/09/2005 00:00,1,0
Miyomko Sugiwara,225383,29/11/1976 00:00,29/11/1976 00:00,1,0
Miyu Kageyama,260001,02/05/2022 00:00,02/05/2022 00:00,1,0
Miyu Kato,203504,14/09/2009 00:00,19/12/2022 00:00,342,0
Miyu Nakashima,221736,11/03/2019 00:00,14/10/2019 00:00,5,0
Miyu Sakai,260818,10/10/2022 00:00,10/10/2022 00:00,1,0
Miyuki Iwamoto,236324,03/10/1994 00:00,03/10/1994 00:00,1,0
Miyumi Milagros Saguchi,220700,11/09/2017 00:00,18/12/2017 00:00,7,0
Mizuki Inose,222517,19/08/2019 00:00,19/08/2019 00:00,1,0
Mizuki Konakawa,206155,23/05/2011 00:00,23/05/2011 00:00,1,0
Mizuno Kijima,214278,17/02/2014 00:00,19/06/2017 00:00,121,0
Mmaphala Letsatle,212428,09/05/1995 00:00,09/05/1998 00:00,11,0
Mobina Saimwala,212997,12/02/2001 00:00,12/02/2001 00:00,1,0
Moe Aoki,209939,16/06/2008 00:00,16/06/2008 00:00,1,0
Moe Kawatoko,205086,03/09/2001 00:00,20/06/2011 00:00,85,0
Moe Tsubuku,208821,25/10/2004 00:00,14/08/2006 00:00,3,0
Mohana Chintala,210175,01/12/2008 00:00,01/12/2008 00:00,1,0
Mohini Ghule,234495,08/03/2021 00:00,25/07/2022 00:00,3,0
Moira Otoole,224391,14/05/1978 00:00,12/09/1981 00:00,2,0
Moira Perez,236319,03/10/1994 00:00,09/10/1995 00:00,2,0
Moira Torrisi,208184,07/10/2002 00:00,07/10/2002 00:00,1,0
Moira Valeria Miranda,213901,29/07/2013 00:00,14/11/2022 00:00,10,0
Moira Whitely,200244,05/12/1972 00:00,10/12/1973 00:00,6,0
Mojca Fijavz,211097,23/05/2011 00:00,23/05/2011 00:00,1,0
Mojca Mileta,207289,23/10/2000 00:00,24/09/2001 00:00,6,0
Moka Ito,222334,08/07/2019 00:00,08/07/2019 00:00,1,0
Mollie Crouch,214397,28/04/2014 00:00,07/11/2016 00:00,5,0
Molly Hannas,224768,07/09/1970 00:00,07/03/1977 00:00,14,0
Molly Helgesson,220331,13/03/2017 00:00,04/10/2021 00:00,43,0
Molly Jyson,227005,25/04/1972 00:00,25/04/1972 00:00,1,0
Molly Okoniewski,210842,27/09/2010 00:00,13/06/2011 00:00,2,0
Molly Polak,205800,04/05/2009 00:00,29/11/2010 00:00,2,0
Molly Robinson,260862,17/10/2022 00:00,17/10/2022 00:00,1,0
Molly Romeu,227616,31/03/1970 00:00,31/03/1970 00:00,1,0
Molly Scott,210065,06/08/2007 00:00,06/05/2013 00:00,21,0
Molly Ulvin,216520,20/01/1992 00:00,11/01/1993 00:00,3,0
Molly Van Nostrand,200466,28/09/1981 00:00,16/10/1989 00:00,177,0
Momo Arishika,260829,10/10/2022 00:00,10/10/2022 00:00,1,0
Momo Chinone,260825,10/10/2022 00:00,10/10/2022 00:00,1,0
Momo Saitou,222058,06/05/2019 00:00,13/05/2019 00:00,2,0
Momoka Chimura,215084,23/03/2015 00:00,23/03/2015 00:00,1,0
Momoko Kobori,215468,24/08/2015 00:00,19/12/2022 00:00,249,0
Momoko Nagato,221588,01/04/2019 00:00,20/05/2019 00:00,2,0
Momoko Nishio,219888,04/09/2017 00:00,19/12/2022 00:00,3,0
Mona Bahrenburg,233513,27/06/1988 00:00,27/06/1988 00:00,3,0
Mona Barthel,201621,16/07/2007 00:00,21/11/2022 00:00,714,0
Mona Ebohon,235618,18/11/1991 00:00,18/11/1991 00:00,1,0
Mona Elkholy,258528,13/12/2021 00:00,22/08/2022 00:00,4,0
Mona Guerrant,200226,13/01/1969 00:00,15/12/1980 00:00,303,0
Mona Mansour,208789,01/11/2004 00:00,01/11/2004 00:00,1,0
Mona Nabilsaleh,236027,14/12/1992 00:00,14/12/1992 00:00,1,0
Moni Potrc,216008,06/06/2016 00:00,26/09/2022 00:00,19,0
Monia Belghith,207694,05/08/1996 00:00,05/08/1996 00:00,1,0
Monia Belguith,236424,14/08/1995 00:00,14/08/1995 00:00,2,0
Monia Pederzoli,208507,06/10/2003 00:00,05/05/2008 00:00,30,0
Monica Acosta,206484,12/10/1998 00:00,17/10/2005 00:00,53,0
Monica Aguado,210595,22/02/2010 00:00,22/02/2010 00:00,1,0
Monica Aguero,212393,21/04/1992 00:00,11/05/1996 00:00,9,0
Monica Alvarez,201794,04/06/1973 00:00,11/08/1980 00:00,44,0
Monica Amador Pons,206966,20/02/1995 00:00,10/02/1998 00:00,15,0
Monica Andrade Solarte,221990,15/04/2019 00:00,15/04/2019 00:00,1,0
Monica Augsburger,235952,31/08/1992 00:00,18/10/1993 00:00,10,0
Monica Avelar,236286,29/08/1994 00:00,29/08/1994 00:00,1,0
Monica Bonilla,213254,20/05/1991 00:00,10/04/1995 00:00,41,0
Monica Canevaro,209522,06/11/2006 00:00,06/11/2006 00:00,1,0
Monica Cantele,210185,20/10/2008 00:00,20/10/2008 00:00,1,0
Monica Cappelletti,215560,14/09/2015 00:00,18/01/2021 00:00,45,0
Monica Catrina,235505,29/07/1991 00:00,29/07/1991 00:00,1,0
Monica Chirila,234314,22/05/1989 00:00,22/05/1989 00:00,3,0
Monica Chornet Velasco,217046,20/02/1995 00:00,20/02/1995 00:00,2,0
Monica Coste,226182,25/02/1974 00:00,25/02/1974 00:00,1,0
Monica Demeterco,230187,13/04/1981 00:00,13/04/1981 00:00,1,0
Monica Font,234392,31/07/1989 00:00,31/07/1989 00:00,2,0
Monica Giorgi,200821,08/04/1968 00:00,07/04/1980 00:00,66,0
Monica Gonzalez Gordo,207048,30/04/1996 00:00,13/05/1996 00:00,2,0
Monica Gorny,205434,11/09/2006 00:00,15/06/2009 00:00,13,0
Monica Guglielmi,201930,22/04/1991 00:00,12/08/1996 00:00,114,0
Monica Hoz De Vila,207943,13/08/2001 00:00,01/08/2005 00:00,9,0
Monica Kowalewski,216685,20/08/1984 00:00,29/01/1990 00:00,18,0
Monica Londono,206807,30/09/1996 00:00,30/09/1996 00:00,1,0
Monica Lundqvist,213032,07/11/1983 00:00,04/11/1991 00:00,108,0
Monica Malinen,215723,16/11/2015 00:00,23/07/2018 00:00,7,0
Monica Martinez,235545,09/09/1991 00:00,09/09/1991 00:00,1,0
Monica Massarella,203923,03/09/1997 00:00,20/06/2005 00:00,10,0
Monica Mastan,206545,16/09/1996 00:00,09/05/2005 00:00,93,0
Monica Matias,212281,17/05/2011 00:00,22/07/2017 00:00,6,0
Monica Mraz,213195,21/08/1989 00:00,05/08/1991 00:00,14,0
